"id";"name";"slug";"url";"description";"logo";"badges";"created_at";"last_modified";"metric.datasets";"metric.members";"metric.reuses";"metric.followers";"metric.views"
"606f2008d1f202eef7816e4a";"Commune de Moissac";"commune-de-moissac";"http://www.data.gouv.fr/fr/organizations/commune-de-moissac/";"Commune de Moissac dans le département de Tarn-et-Garonne (82) en région Occitanie";"https://static.data.gouv.fr/avatars/65/395f27836041379d6367776b051628-100.png";"[]";"2021-04-08T17:23:52.937000";"2021-08-12T19:54:38.684000";0;0;0;1;0
"606d7f3644b7c6a93cf48e8d";"Commune de Tartas";"commune-de-tartas";"http://www.data.gouv.fr/fr/organizations/commune-de-tartas/";"Compte officiel de la Commune de Tartas.

**Administration**
Pays:_France_
Région: _Nouvelle-Aquitaine_
Département: _Landes_
Arrondissement: _Dax_
Intercommunalité: _Communauté de communes du Pays Tarusate_


Maire: _Jean-François Broquères_
Mandat: _2020-2026_

Code postal: _40400_
Code commune: _40313_

**Démographie**

Gentilé: _Tarusate_
Population municipale: _3 242 hab. (2018 en augmentation de 1,28 % par rapport à 2013)_
Densité: 107 hab./km2

**Géographie**

Coordonnées: _43° 50′ 01″ nord, 0° 48′ 27″ ouest_
Altitude: _Min. 10 m Max. 68 m_
Superficie: _30,37 km2_
Type: _Commune rurale_

";"https://static.data.gouv.fr/avatars/48/cbc3c88eb14034847a8e6ba36ec9c8-100.jpg";"['public-service', 'certified']";"2021-04-07T11:45:26.358000";"2023-03-07T01:22:15.994000";12;0;0;0;2
"606d7cd38f67c6f43c9d4c04";"COMMUNAUTÉ DE COMMUNES ALBÈRES COTE VERMEILLE ILLIBERIS";"communaute-de-communes-alberes-cote-vermeille-illiberis";"http://www.data.gouv.fr/fr/organizations/communaute-de-communes-alberes-cote-vermeille-illiberis/";"COMMUNAUTÉ DE COMMUNES ALBÈRES COTE VERMEILLE ILLIBERIS";"https://static.data.gouv.fr/avatars/45/90316549054ea1aa1f171f977fe488-100.jpg";"[]";"2021-04-07T11:35:15.137000";"2021-08-12T19:54:39.801000";0;0;0;1;0
"606c5d6163305070212a287e";"2EMS";"2ems";"http://www.data.gouv.fr/fr/organizations/2ems/";"Société 2EMS";"https://static.data.gouv.fr/avatars/88/dc003b1fbb4769a2840780d703fcc9-100.jpg";"[]";"2021-04-06T15:08:49.842000";"2023-03-07T06:17:26.121000";8;0;0;0;1
"606c54669345c59292b26d0b";"Syndicat Mixte pour le Développement Durable de l'Estuaire de la Gironde";"syndicat-mixte-pour-le-developpement-durable-de-lestuaire-de-la-gironde";"http://www.data.gouv.fr/fr/organizations/syndicat-mixte-pour-le-developpement-durable-de-lestuaire-de-la-gironde/";"Selon ses statuts, le SMIDDEST a pour objet ""la coordination et la mise en œuvre de toute initiative, ou action conjointe de ses membres, relative à la qualité du cadre de vie, l’environnement, l’aménagement de l’espace, le tourisme, la culture ou le développement économique"", toujours en lien avec l’Estuaire de la Gironde.";"https://static.data.gouv.fr/avatars/42/e952ea270b446f8d7637777c7917b9-100.jpg";"[]";"2021-04-06T14:30:30.267000";"2021-08-12T19:54:40.581000";0;0;0;0;0
"606c1d5761e2cce29de7833f";"MAIRIE DE ROYBON";"mairie-de-roybon";"http://www.data.gouv.fr/fr/organizations/mairie-de-roybon/";"MAIRIE DE ROYBON 38940";"https://static.data.gouv.fr/avatars/ee/6a570e97ff41a786e3387e6ef26d18-100.jpg";"[]";"2021-04-06T10:35:35.742000";"2021-08-12T19:54:41.084000";0;0;0;1;0
"60672dbe520c4bc8504134d7";"PROVOST DISTRIBUTION Neuville";"provost-distribution-neuville";"http://www.data.gouv.fr/fr/organizations/provost-distribution-neuville/";"Ce jeux de données référence les bornes de recharge IRVE de PROVOST DISTRIBUTION à Neuville en Ferrain";"";"[]";"2021-04-02T16:44:14.925000";"2023-03-07T01:22:18.238000";1;0;0;0;0
"6066cb6edc69e0d8094b79dd";"ETHIC SEIDO";"ethic-seido-1";"http://www.data.gouv.fr/fr/organizations/ethic-seido-1/";"Notre métier : La création de services technologiques. 🚀🪐🧪🔬💻
Notre objectif : Être votre allié dans vos démarches numériques éthiques.";"https://static.data.gouv.fr/avatars/25/fe8b7397834a5b8f0895f72a496a7c-100.png";"[]";"2021-04-02T09:44:46.688000";"2022-11-25T19:59:35.553000";0;0;5;0;13
"6065de17e8543a8bfce31bf6";"La Loupe Immo";"la-loupe-immo";"http://www.data.gouv.fr/fr/organizations/la-loupe-immo/";"La Loupe Immo a pour vocation de partager des informations sur le marché immobilier afin de renforcer la transparence et le lien de confiance entre les différents intervenants et ainsi faciliter la vente ou l’acquisition d’un logement.";"https://static.data.gouv.fr/avatars/50/4a497ef7ab481a8f001fa604d9af04-100.jpg";"[]";"2021-04-01T16:52:07.954000";"2023-01-13T19:59:46.370000";0;0;1;1;9
"60658136ca99e8a1ad6d6505";"Hélia";"helia";"http://www.data.gouv.fr/fr/organizations/helia/";"Hélia est une application iOS pour iPhone et iPad qui permet de consulter tout le droit français.";"https://static.data.gouv.fr/avatars/96/09e3c19c5445e28e340c15e4057bb1-100.png";"[]";"2021-04-01T10:15:50.635000";"2022-07-22T20:59:29.942000";0;0;1;0;1
"6062d4cf480fb119fa033157";"Syndicat Mixte d'Elimination des Déchets de l'Arrondissement de Rouen";"syndicat-mixte-delimination-des-dechets-de-larrondissement-de-rouen";"http://www.data.gouv.fr/fr/organizations/syndicat-mixte-delimination-des-dechets-de-larrondissement-de-rouen/";"Établissement public en charge du traitement des déchets sur l'arrondissement de Rouen et Dieppe
adresse courriel : dpo@smedar.fr
tél standard : 02.32.10.26.80";"https://static.data.gouv.fr/avatars/a1/bc9ef87a3e4efa837b7ba1dcd81df7-100.png";"[]";"2021-03-30T09:35:43.848000";"2023-03-07T01:22:21.410000";3;0;0;0;2
"6061f235091232fdbd1dc5ff";"MAIRIE DE SALERANS";"mairie-de-salerans";"http://www.data.gouv.fr/fr/organizations/mairie-de-salerans/";"MAIRIE";"";"[]";"2021-03-29T17:28:53.334000";"2023-03-07T01:22:19.021000";1;0;0;0;0
"6061aa4e33c4c10f542093f8";"Zephyre";"zephyre";"http://www.data.gouv.fr/fr/organizations/zephyre/";"Zephyre prend en charge de A à Z l’installation de votre borne de recharge de véhicule électrique, ou wallbox.  Nous vous apportons une solution sur mesure à domicile ou au bureau, en extérieur ou en intérieur, selon vos besoins.
Notre objectif est de vous donner accès à une recharge facile et intelligente, mais aussi de simplifier et sécuriser tout le processus d’installation et de maintenance.";"https://static.data.gouv.fr/avatars/0e/1c30f34fb346dfb7dbf8037306a29e-100.jpg";"[]";"2021-03-29T12:22:06.911000";"2023-03-07T06:17:26.327000";78;0;0;2;3
"605cbca943c0204e423468d7";"Transports Publics du Choletais";"transports-publics-du-choletais";"http://www.data.gouv.fr/fr/organizations/transports-publics-du-choletais/";"Transports Publics du Choletais (TPC), outil déplacement de l'Agglomération du Choletais (AdC), exploite le réseau Choletbus.";"https://static.data.gouv.fr/avatars/0e/5e80e78dea4b21a6cc02b18b3da598-100.jpg";"[]";"2021-03-25T17:39:05.942000";"2023-03-07T01:18:07.144000";1;0;0;0;0
"605c9b57943caf5ea16a92e7";"Direction générale de la sécurité civile et de la gestion des crises";"direction-generale-de-la-securite-civile-et-de-la-gestion-des-crises";"http://www.data.gouv.fr/fr/organizations/direction-generale-de-la-securite-civile-et-de-la-gestion-des-crises/";"La direction générale de la sécurité civile et de la gestion des crises est la structure centrale responsable des risques en France (des accidents de la vie courante aux catastrophes majeures). 
Elle s'articule autour de 4 pôles de compétence, représentés par la direction des sapeurs-pompiers (DSP), le service de la planification et de la gestion des crises (SPGC), la sous-direction des affaires internationales, des ressources et de la stratégie (SDAIRS) et le cabinet.";"https://static.data.gouv.fr/avatars/4a/1b9d7be7ad4436b72cde97810c4950-100.jpg";"[]";"2021-03-25T15:16:55.818000";"2023-03-07T01:22:22.051000";3;0;0;0;170
"605c6f7587ab14ab0d1b43bb";"Saint-Genès-de-Lombaud";"saint-genes-de-lombaud";"http://www.data.gouv.fr/fr/organizations/saint-genes-de-lombaud/";"Saint-Genès-de-Lombaud est une commune du Sud-Ouest de la France, située dans le département de la Gironde, en région Nouvelle-Aquitaine.";"https://static.data.gouv.fr/avatars/0b/ff9b94161746b9894a5a687bffdebc-100.png";"[]";"2021-03-25T12:09:41.851000";"2023-03-07T01:22:26.400000";3;0;0;1;0
"605b161854ef84fc9b773d7d";"SDC AQUILAE ";"sdc-aquilae";"http://www.data.gouv.fr/fr/organizations/sdc-aquilae/";"IRVE";"";"[]";"2021-03-24T11:36:08.821000";"2023-03-07T01:22:23.440000";1;0;0;0;2
"605ae6d65972906661403492";"Chateauneuf d'Oze";"chateauneuf-doze";"http://www.data.gouv.fr/fr/organizations/chateauneuf-doze/";"Commune de Chateauneuf d'Oze";"https://static.data.gouv.fr/avatars/35/c43c2985a44fa1adfa0e0b1b964d00-100.jpg";"['public-service', 'certified']";"2021-03-24T08:14:30.396000";"2023-03-07T01:21:46.444000";1;0;0;0;0
"605ae62d7376b3fb5346fee3";"Saint Auban d'Oze";"saint-auban-doze";"http://www.data.gouv.fr/fr/organizations/saint-auban-doze/";"Commune de Saint Auban d'Oze";"https://static.data.gouv.fr/avatars/42/e41ac87aaf49d1a1f6ca739fa34e5e-100.jpg";"['certified', 'public-service']";"2021-03-24T08:11:41.613000";"2023-03-07T01:21:46.496000";1;0;0;0;0
"605ae5765f7199d1ee55d6db";"Oze";"oze";"http://www.data.gouv.fr/fr/organizations/oze/";"Commune d'Oze";"https://static.data.gouv.fr/avatars/dc/405157a4344685a1c391b44d8f5de8-100.jpg";"['public-service', 'certified']";"2021-03-24T08:08:38.344000";"2023-03-07T01:21:46.546000";1;0;0;0;1
"605ae48b67fea17ab13cb929";"Saint-Léger-les-Mélèzes";"saint-leger-les-melezes";"http://www.data.gouv.fr/fr/organizations/saint-leger-les-melezes/";"Commune de Saint-Léger-les-Mélèzes";"https://static.data.gouv.fr/avatars/ea/a01e877c4946169ec6c9c8425a3a80-100.jpg";"['public-service', 'certified']";"2021-03-24T08:04:43.193000";"2023-03-07T01:22:20.687000";1;0;0;0;0
"6059f4d5a9634c68019df33a";"Voltania";"voltania";"http://www.data.gouv.fr/fr/organizations/voltania/";"Développeur et installateur de solutions de recharge pour véhicules électriques";"https://static.data.gouv.fr/avatars/1d/10816a60d841eb8c3c28186d1b1cb3-100.jpg";"[]";"2021-03-23T15:01:57.766000";"2023-03-07T06:17:25.655000";1;0;0;0;1
"60586da118fad659a9419893";"LE RÉSEAU DE RECHARGE POUR VÉHICULES ÉLECTRIQUES DE LA MÉTROPOLE DU GRAND PARIS";"le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris";"http://www.data.gouv.fr/fr/organizations/le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris/";"LE RÉSEAU DE RECHARGE POUR VÉHICULES ÉLECTRIQUES DE LA MÉTROPOLE DU GRAND PARIS";"https://static.data.gouv.fr/avatars/09/d2827133ae43b9b99ac55a56ac01e2-100.png";"[]";"2021-03-22T11:12:49.770000";"2023-03-07T06:17:26.564000";1;2;0;0;2
"605617c51c9c027bc1062002";"Sortiraparis";"sortiraparis";"http://www.data.gouv.fr/fr/organizations/sortiraparis/";"Médias d'actualité et de sorties et loisirs à Paris et en Ile de France";"https://static.data.gouv.fr/avatars/d3/283c8fb33c47b5b5cc5dbb905786a1-100.jpeg";"[]";"2021-03-20T16:41:57.569000";"2023-03-06T20:00:14.403000";0;0;7;0;290
"60547dceafb1cb9faa2b2c12";"Sceaux Bourg-La-Reine Habitat";"sceaux-bourg-la-reine-habitat";"http://www.data.gouv.fr/fr/organizations/sceaux-bourg-la-reine-habitat/";"Société d'économie Mixte ";"";"[]";"2021-03-19T11:32:46.477000";"2021-08-04T12:25:04.997000";0;0;0;0;0
"60546a1fd9494dea2bee2a3c";"MA BORNE AUTO";"ma-borne-auto";"http://www.data.gouv.fr/fr/organizations/ma-borne-auto/";"ENTREPRISE DE VENTE ET D'INSTALLATION DE BORNES DE RECHARGE POUR VEHICULES ELECTRIQUES CERTIFIEE IRVE ";"https://static.data.gouv.fr/avatars/fb/0f1b3d1fa14ed7ac80c533cef0054d-100.png";"[]";"2021-03-19T10:08:47.557000";"2023-03-07T06:17:26.169000";81;0;0;0;13
"6054515f6425cf0c121dcdd4";"Adressage 2020";"adressage-2020";"http://www.data.gouv.fr/fr/organizations/adressage-2020/";"Trouver une habitation sans chercher pendant 1 heure ";"https://static.data.gouv.fr/avatars/dc/b3cf07617b45ca9af591fe839f417e-100.jpg";"[]";"2021-03-19T08:23:11.812000";"2023-03-07T01:22:25.145000";1;0;0;1;0
"60538faf323d30cfb8ec3ec0";"Baulon";"baulon";"http://www.data.gouv.fr/fr/organizations/baulon/";"Ville de Baulon.";"https://static.data.gouv.fr/avatars/97/4e7760a62446579ec324efe5b48a34-100.png";"[]";"2021-03-18T18:36:47.084000";"2023-03-07T06:17:28.995000";1;0;0;0;3
"60535956ad45758ccac4389c";"DOMIAL";"domial";"http://www.data.gouv.fr/fr/organizations/domial/";"SA d'HLM";"https://static.data.gouv.fr/avatars/bf/b31540f11e404385f9f25c0dd125b6-100.png";"[]";"2021-03-18T14:44:54.602000";"2021-08-12T19:54:53.446000";0;0;0;0;0
"605310b630921926a57a0d82";"Rossini Energy";"rossini-energy";"http://www.data.gouv.fr/fr/organizations/rossini-energy/";"Rossini Energy conçoit, fabrique et installe des solutions de recharge pour véhicules électriques
Chaque installation est unique : grâce à la maîtrise du processus de A à Z, nous savons garantir une installation rapide, sur mesure et clef en main.";"https://static.data.gouv.fr/avatars/f1/280ee65e804274ae410a7a234d31bc-100.png";"[]";"2021-03-18T09:35:02.696000";"2023-03-07T06:17:24.093000";1;0;0;0;7
"6053053b4364eaef5dea04f8";"Saint-Julien-en-Champsaur";"saint-julien-en-champsaur";"http://www.data.gouv.fr/fr/organizations/saint-julien-en-champsaur/";"Commune de Saint-Julien-en-Champsaur (05)";"https://static.data.gouv.fr/avatars/da/03480d80b940cc9371bf707ed9c29a-100.jpg";"['public-service', 'certified']";"2021-03-18T08:46:03.777000";"2023-03-07T01:22:20.644000";1;0;0;0;0
"605234119951e993eb751eda";"Jailbreak";"jailbreak";"http://www.data.gouv.fr/fr/organizations/jailbreak/";"[jailbreak.paris](https://jailbreak.paris/) - Des logiciels libres pour des données libres";"https://static.data.gouv.fr/avatars/10/dd219ff0d1487f9e09bfeefe57f977-100.png";"[]";"2021-03-17T17:53:37.583000";"2023-03-07T01:18:08.161000";1;0;0;0;0
"6051e57a4cf15370201d7298";"ELECTRO-MOBILITY";"electro-mobility";"http://www.data.gouv.fr/fr/organizations/electro-mobility/";"Electro-Mob, c’est le spécialiste de l'installation de bornes de recharge pour véhicules
électriques et hybrides rechargeables. Fondée en 2018, et comptant aujourd’hui une vingtaine
de salariés, la start-up a installé pas moins de mille bornes en 2020 sur tout le territoire
français, en partie grâce à ses partenaires choisis avec soin pour des installations en région
(hors Ile-de-France et ses départements limitrophes et hors Auvergne-Rhône-Alpes où
Electro-Mob intervient en direct). Un objectif simple commun à tous les employés : faciliter la
transition énergétique du client en offrant un service clé en main sans abonnement pour
pallier le manque de dispositif de recharge public. La recharge ne doit plus être un frein à
l’achat d’un véhicule électrique !";"https://static.data.gouv.fr/avatars/02/fe912df553495aafa5e3da034839f1-100.png";"[]";"2021-03-17T12:18:18.360000";"2023-03-07T06:17:26.458000";51;0;0;1;11
"6051dc59beab5200d246890f";"Ville de Bastia";"ville-de-bastia";"http://www.data.gouv.fr/fr/organizations/ville-de-bastia/";"Bastia est une commune française, préfecture de la circonscription départementale de la Haute-Corse et située dans le territoire de la collectivité de Corse.
Avec 48 044 habitants (recensement de 2018), Bastia est la deuxième commune la plus peuplée de Corse.";"https://static.data.gouv.fr/avatars/7f/f158339fe34c659c61501a1e7ae837-100.png";"['public-service', 'certified']";"2021-03-17T11:39:21.580000";"2022-04-07T14:59:45.904000";0;2;0;1;18
"6051d87ba5192cd2185f0474";"Vous_Aidez";"vous-aidez";"http://www.data.gouv.fr/fr/organizations/vous-aidez/";"Association pour aidez les personnes, numériquement, réellement... ";"https://static.data.gouv.fr/avatars/c5/29e59cfda54eefbe3626a2ca0bfbce-100.jpeg";"[]";"2021-03-17T11:22:51.924000";"2021-08-12T19:54:56.138000";0;0;0;1;0
"6051c85b99c548985dbf23ac";"Institut National des Métiers d'Art";"institut-national-des-metiers-dart";"http://www.data.gouv.fr/fr/organizations/institut-national-des-metiers-dart/";"L’INMA est une association reconnue d’utilité publique, organisme national menant une mission d’intérêt général au service du secteur des métiers d’art et du patrimoine vivant.";"https://static.data.gouv.fr/avatars/22/f727d616a64d1386d32962ab931a5a-100.jpg";"[]";"2021-03-17T10:14:03.266000";"2023-03-07T01:22:25.967000";2;0;0;0;2341
"6050c8aa2728371703b10cc4";"Géolittoral";"geolittoral";"http://www.data.gouv.fr/fr/organizations/geolittoral/";"Portail de la mer et du littoral du ministère en charge de l'environnement";"https://static.data.gouv.fr/avatars/47/8745751bd9455a89c384cdc037ea6f-100.png";"[]";"2021-03-16T16:03:06.607000";"2021-08-12T19:54:57.175000";0;0;0;1;0
"6050c4728c3da28da64c67af";"Association Windsor CityTrip";"association-windsor-citytrip";"http://www.data.gouv.fr/fr/organizations/association-windsor-citytrip/";"participer au rayonnement de la famille royale britannique et de sa culture";"";"[]";"2021-03-16T15:45:06.560000";"2021-08-04T12:25:05.234000";0;0;0;0;0
"6050b47b978ae57b8b62a04a";"mongeosource";"mongeosource";"http://www.data.gouv.fr/fr/organizations/mongeosource/";"catalogue de métadonnées mongeosource pour géolittoral";"https://static.data.gouv.fr/avatars/58/b42dd4c8a54aa886c20d5f88fef477-100.jpg";"[]";"2021-03-16T14:36:59.466000";"2021-08-12T19:54:57.587000";0;0;0;0;0
"605078d3d9d2eea2b11e9f5d";"DossierFacile";"dossierfacile";"http://www.data.gouv.fr/fr/organizations/dossierfacile/";"DossierFacile est un service de l'Etat qui aide les candidats locataires à constituer un dossier de location numérique de qualité pour mettre toutes les chances de leur côté.
Pour les usagers : DossierFacile est un service qui se pose en intermédiaire de confiance entre propriétaires bailleurs et candidats locataires, en réponse aux difficultés à louer un logement sur le marché très tendu de la location privée en accompagnant les candidats locataires dans la constitution de leur dossier de location.
Pour l’Etat : grâce à son succès auprès des locataires, DossierFacile offre des données anonymisées consolidées, requêtables et actualisées du marché locatif sur le territoire français aux acteurs publics qui animent et incarnent les politiques publiques en matière de logement.";"https://static.data.gouv.fr/avatars/6f/31e15b20f54b82b31e35703bcefc4c-100.png";"[]";"2021-03-16T10:22:27.855000";"2023-03-07T01:22:27.046000";2;0;2;0;20
"605074cb59c1d13e775073d4";"Electricité de France";"electricite-de-france";"http://www.data.gouv.fr/fr/organizations/electricite-de-france/";"Bienvenue sur l'Opendata officiel d'EDF. Des données en accès libre par API, excel et csv sur l'énergie, la production d'électricité, les émissions de CO2...";"https://static.data.gouv.fr/avatars/8e/17abb79fe446959961f5d417606c62-100.png";"[]";"2021-03-16T10:05:15.240000";"2023-03-07T01:20:00.841000";29;3;0;4;149
"604f64973fc8f361ca7fe495";"DataScientest";"datascientest";"http://www.data.gouv.fr/fr/organizations/datascientest/";"DataScientest accompagne les entreprises et les particuliers dans leur montée en compétences en Data Science. Nos utilisateurs bénéficient d’une plateforme de formation entièrement pensée par nos experts DataScientest qui regroupe plus de 1500 heures de contenus certifiés par La Sorbonne. L’atout DataScientest ? Une formation hybride joignant distanciel et présentiel pour faire rimer motivation et flexibilité. Comme s’adapter à vos possibilités est une priorité, nos formation s’effectuent en format bootcamp ou continu. 
30 grands groupes et plus de 2500 apprenants nous ont déjà fait confiance dans leur formation et ce n’est que le début. Data Analyst ? Scientist ? Engineer ? Trouvez votre cursus ! 
Retrouvez nos offres sur datascientest.com";"https://static.data.gouv.fr/avatars/c0/72330edeb14c02a12dcdc931b5d665-100.png";"[]";"2021-03-15T14:43:51.546000";"2023-02-26T19:59:51.550000";0;0;1;0;23
"604f61a2d902f0ba07ad35ac";"Aubessagne";"aubessagne";"http://www.data.gouv.fr/fr/organizations/aubessagne/";"Commune d'Aubessagne (05)";"https://static.data.gouv.fr/avatars/20/49ba919d2a418cbd86af5f9e4088bb-100.png";"['certified', 'public-service']";"2021-03-15T14:31:14.498000";"2023-03-07T01:20:58.878000";1;0;0;1;3
"604f1e12d2412901b10ab037";"Lardiers";"lardiers";"http://www.data.gouv.fr/fr/organizations/lardiers/";"Commune de LARDIERS";"https://static.data.gouv.fr/avatars/a1/db4344ff5d400eb7246c1ef22fe88a-100.png";"[]";"2021-03-15T09:42:58.448000";"2021-08-12T19:55:01.142000";0;0;0;1;0
"604f1c434fd54c8cc13ed760";"Fontienne";"fontienne";"http://www.data.gouv.fr/fr/organizations/fontienne/";"Commune de FONTIENNE";"https://static.data.gouv.fr/avatars/a8/ca917a9cb0449e8215b733efbf2869-100.png";"[]";"2021-03-15T09:35:15.660000";"2021-08-12T19:55:01.762000";0;0;0;1;0
"604f1a0e8d13015a52d4ed14";"Cruis";"cruis";"http://www.data.gouv.fr/fr/organizations/cruis/";"Commune de CRUIS";"https://static.data.gouv.fr/avatars/fe/a70be6b9a34bcc89c58bf347c7d88c-100.png";"[]";"2021-03-15T09:25:50.064000";"2021-08-12T19:55:02.528000";0;0;0;1;0
"604f0f3fb4de21203315c028";"Montlaux";"montlaux";"http://www.data.gouv.fr/fr/organizations/montlaux/";"Commune de MONTLAUX";"https://static.data.gouv.fr/avatars/ae/fd2631e00a4807b3bd91c6e1f68af7-100.png";"[]";"2021-03-15T08:39:42.997000";"2021-08-12T19:55:03.237000";0;0;0;1;0
"604e6ae25aa5ff3312ea6edd";"KOEHLER";"koehler";"http://www.data.gouv.fr/fr/organizations/koehler/";"Data visualization.";"https://static.data.gouv.fr/avatars/ee/ba719e4d404d5da5c7998ddb03fb76-100.jpg";"[]";"2021-03-14T20:58:26.551000";"2023-03-07T01:22:27.808000";1;0;9;0;7
"604ca96c72c07ed055fc675e";"Data Explorer";"data-explorer";"http://www.data.gouv.fr/fr/organizations/data-explorer/";"Représentation de données";"https://static.data.gouv.fr/avatars/e6/25a24c1b5840e69f6f404f53de8f34-100.png";"[]";"2021-03-13T13:00:44.603000";"2021-08-12T19:55:04.509000";0;0;0;0;42
"604ba3341f2bb355535a7dac";"Scot du seuil du Poitou ";"scot-du-seuil-du-poitou";"http://www.data.gouv.fr/fr/organizations/scot-du-seuil-du-poitou/";"L’évolution des modes de vie, de production et de consommation accroit les interrelations entre les territoires : habiter ici, travailler là, se soigner ou se divertir ailleurs. La mobilité est de plus en plus au cœur de nos besoins, et est devenue un enjeu de la qualité de vie et de l’attractivité du territoire. Dépasser les frontières administratives pour offrir un service de transport optimisé, organiser le développement urbain pour rendre possible la mise en œuvre de moyens de transport durables et limiter les besoins de déplacement en rapprochant les habitants et les services, préserver les équilibres et les complémentarités entre les territoires sont les premiers chantiers abordés à l’échelle du [SCOT du Seuil du Poitou](https://pouf-geant.net/).";"https://static.data.gouv.fr/avatars/ec/f3b3fd79614b26bfa20a1a4b9524dd-100.jpeg";"[]";"2021-03-12T18:21:56.668000";"2021-08-12T19:55:04.880000";0;0;0;0;0
"604b3b7ec11aaea61525b51a";"Périodes de Formation en Milieu Professionnel (PFMP)";"periodes-de-formation-en-milieu-professionnel-pfmp";"http://www.data.gouv.fr/fr/organizations/periodes-de-formation-en-milieu-professionnel-pfmp/";"Liste des entreprises concernant les lieux de stage";"";"[]";"2021-03-12T10:59:26.528000";"2021-08-04T12:25:05.478000";0;0;0;0;0
"604b148a7c8d7d8a5d5b8b95";"Aspremont (05)";"aspremont-05";"http://www.data.gouv.fr/fr/organizations/aspremont-05/";"Commune d'Aspremont (05)";"https://static.data.gouv.fr/avatars/a7/a31cb8b9ec47789d1b832dcbb2d8ef-100.jpg";"['public-service', 'certified']";"2021-03-12T08:13:14.072000";"2023-03-07T01:22:27.512000";1;0;0;0;2
"604a1b632955c87e4a474078";"Revest-Saint-Martin";"revest-saint-martin";"http://www.data.gouv.fr/fr/organizations/revest-saint-martin/";"Commune de REVEST SAINT MARTIN";"https://static.data.gouv.fr/avatars/44/7bf4c0965c4519888a9a178d9725f4-100.png";"[]";"2021-03-11T14:30:11.926000";"2021-08-12T19:55:05.817000";0;0;0;1;0
"604a15132955c87e4a474077";"Sigonce";"sigonce";"http://www.data.gouv.fr/fr/organizations/sigonce/";"Commune de SIGONCE";"https://static.data.gouv.fr/avatars/ef/9193fec21848fca75b6c4210201b47-100.png";"[]";"2021-03-11T14:03:15.332000";"2021-08-12T19:55:06.338000";0;0;0;1;0
"6049e45e8c4fd0166570a425";"Zoestha UG (haftungsbeschränkt)";"zoestha-ug-haftungsbeschrankt";"http://www.data.gouv.fr/fr/organizations/zoestha-ug-haftungsbeschrankt/";"IT-Services in Leipzig, Germany, since 2016.
Amtsgericht Leipzig .
Handelsregister-Nummer HRB 32943.";"https://static.data.gouv.fr/avatars/ad/8ef7b31bf346b38b36bd46ac7aa953-100.png";"[]";"2021-03-11T10:35:26.358000";"2022-01-12T14:49:05.178000";0;0;1;1;3
"6048fa2bf62259a72acf34f6";"Champoléon";"champoleon";"http://www.data.gouv.fr/fr/organizations/champoleon/";"Commune de Champoléon";"https://static.data.gouv.fr/avatars/36/06235937434699b31f49b43259a936-100.png";"['public-service', 'certified']";"2021-03-10T17:56:11.764000";"2023-03-07T01:20:38.552000";1;0;0;0;2
"6047838f6d2d7c1b2482b471";"Institut de Physique du Globe de Paris";"institut-de-physique-du-globe-de-paris";"http://www.data.gouv.fr/fr/organizations/institut-de-physique-du-globe-de-paris/";"L'institut de physique du globe de Paris est un grand établissement d'enseignement supérieur et de recherche français dont le site principal se situe dans le 5ᵉ arrondissement de Paris, à Jussieu.";"https://static.data.gouv.fr/avatars/4d/d14f4d4882498a9cdc0b2ab64d74b5-100.png";"[]";"2021-03-09T15:17:51.310000";"2021-08-12T19:55:07.533000";0;0;0;0;0
"60420da18e6ee158d5e99f84";"Bibliothèque universitaire des langues et civilisations";"bibliotheque-universitaire-des-langues-et-civilisations-1";"http://www.data.gouv.fr/fr/organizations/bibliotheque-universitaire-des-langues-et-civilisations-1/";"La Bibliothèque universitaire des langues et civilisations (BULAC) est une bibliothèque universitaire et patrimoniale, ouverte à tous, et spécialisée dans les langues et civilisations des aires culturelles du monde non occidental. Elle est constituée sous la forme d'un groupement d'intérêt public.";"https://static.data.gouv.fr/avatars/db/3dba2e1eb245539bc9215b19fc91db-100.png";"[]";"2021-03-05T11:53:21.629000";"2021-08-12T19:55:08.159000";0;0;0;0;0
"6040cc7c262be1cca7daa3de";"Covid19";"covid19";"http://www.data.gouv.fr/fr/organizations/covid19/";"Un essai pour un futur projet.";"https://static.data.gouv.fr/avatars/d2/c9433576354dbe81fc11ab4210926b-100.jpg";"[]";"2021-03-04T13:03:08.974000";"2022-01-01T19:59:30.925000";0;0;0;0;1
"6040b98bce99ec84e1f74ba6";"Poligny (05)";"poligny-05";"http://www.data.gouv.fr/fr/organizations/poligny-05/";"Commune de Poligny (05)";"https://static.data.gouv.fr/avatars/9a/594aff10b848f1b67c5f6d18ac8741-100.jpg";"['public-service', 'certified']";"2021-03-04T11:42:19.925000";"2023-03-07T01:22:28.344000";1;0;0;0;0
"6040b6d8ad9447cdd290641a";"Montmaur";"montmaur";"http://www.data.gouv.fr/fr/organizations/montmaur/";"Commune de Montmaur (05)";"https://static.data.gouv.fr/avatars/fc/89b3beeba94353a3762eed8bf68c63-100.jpg";"['public-service', 'certified']";"2021-03-04T11:30:48.077000";"2023-03-07T01:22:28.387000";1;0;0;0;0
